,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
1427,2020-12-29,26.0,31.0,27.7,90.0,13.0,5.8,4.0,360.0,2.0,C 
1428,2020-12-30,25.0,29.8,27.0,88.0,3.4,4.4,4.0,190.0,2.0,C 
1429,2020-12-31,24.8,30.2,27.3,87.0,8.7,3.7,5.0,320.0,2.0,C 
1430,2021-01-01,25.6,30.0,27.6,85.0,1.6,2.7,4.0,340.0,1.0,C 
1431,2021-01-02,25.0,30.4,27.8,84.0,3.5,2.1,3.0,360.0,1.0,C 
1432,2021-01-03,24.7,30.7,27.7,84.0,2.9,3.9,3.5,350.0,1.0,
1433,2021-01-04,24.4,31.0,27.6,84.0,2.3,5.7,4.0,340.0,1.0,C 
1434,2021-01-05,25.4,30.2,27.1,88.0,8.0,6.4,4.0,350.0,2.0,C 
1435,2021-01-06,25.8,31.4,28.0,86.0,4.0,2.7,7.0,340.0,3.0,C 
1436,2021-01-07,26.0,29.8,27.0,88.0,0.0,5.3,8.0,270.0,3.0,N 
1437,2021-01-08,26.0,30.6,27.4,87.0,1.0,1.8,4.0,350.0,1.0,C 
1438,2021-01-09,25.0,30.6,26.8,89.0,43.5,1.0,5.0,350.0,1.0,C 
1439,2021-01-10,25.0,30.2,27.6,86.0,7.7,4.3,5.0,340.0,2.0,C 
1440,2021-01-11,25.2,30.0,28.0,88.0,3.3,3.1,3.0,270.0,1.0,C 
1441,2021-01-12,25.0,30.4,27.9,85.0,0.3,1.3,6.0,290.0,2.0,C 
1442,2021-01-13,24.6,31.2,27.4,88.0,6.5,4.2,8.0,290.0,2.0,C 
1443,2021-01-14,25.2,30.0,26.8,88.0,8.8,5.5,6.0,80.0,2.0,C 
1444,2021-01-15,25.0,30.4,27.4,87.0,0.5,1.4,4.0,300.0,2.0,C 
1445,2021-01-16,25.2,30.8,27.1,88.0,1.25,0.6,5.0,330.0,1.0,C 
1446,2021-01-17,24.6,31.2,26.6,90.0,2.0,0.9,8.0,300.0,2.0,C 
1447,2021-01-18,24.8,28.4,25.8,94.0,19.2,7.4,6.0,280.0,2.0,W 
1448,2021-01-19,23.4,26.8,24.5,96.0,57.8,0.9,5.0,280.0,2.0,W 
1449,2021-01-20,22.4,29.8,27.9,86.0,7.8,0.2,6.0,280.0,3.0,W 
1450,2021-01-21,25.6,30.2,27.1,88.0,0.0,3.2,7.0,290.0,2.0,C 
1451,2021-01-22,25.4,29.8,26.8,89.0,10.4,5.1,4.0,320.0,1.0,C 
1452,2021-01-23,24.93333333333333,30.0,26.93333333333333,88.0,8.666666666666668,4.233333333333333,4.0,316.6666666666667,1.333333333333333,
1453,2021-01-24,24.46666666666667,30.2,27.06666666666667,87.0,6.933333333333334,3.366666666666666,4.0,313.3333333333333,1.666666666666667,
1454,2021-01-25,24.0,30.4,27.2,86.0,5.2,2.5,4.0,310.0,2.0,C 
1455,2021-01-26,25.0,30.6,26.6,87.0,0.0,7.1,4.0,360.0,1.0,C 
1456,2021-01-27,24.4,30.2,26.1,91.0,12.0,4.1,4.0,260.0,2.0,W 
1457,2021-01-28,24.2,30.4,26.4,90.0,10.2,0.5,4.0,260.0,2.0,C 
1458,2021-01-29,24.6,27.6,25.6,94.0,8.7,3.2,5.0,320.0,2.0,NW
1459,2021-01-30,24.4,26.2,25.3,93.0,16.9,0.0,5.0,320.0,2.0,NW
1460,2021-01-31,23.2,29.8,25.5,96.0,24.9,0.5,7.0,250.0,3.0,W 
1461,2021-02-01,23.8,30.2,26.8,90.0,12.7,4.7,9.0,270.0,4.0,W 
1462,2021-02-02,24.6,30.0,27.0,90.0,6.7,6.2,7.0,270.0,4.0,W 
1463,2021-02-03,24.2,29.4,26.8,90.0,5.0,3.3,10.0,290.0,6.0,W 
1464,2021-02-04,24.35,28.95,26.625,91.0,14.275,2.475,8.75,280.0,4.75,
1465,2021-02-05,24.5,28.5,26.45,92.0,23.55,1.65,7.5,270.0,3.5,
1466,2021-02-06,24.65,28.05,26.275,93.0,32.825,0.8250000000000002,6.25,260.0,2.25,
1467,2021-02-07,24.8,27.6,26.1,94.0,42.1,0.0,5.0,250.0,1.0,C 
1468,2021-02-08,23.8,27.6,25.2,96.0,41.1,0.0,6.0,280.0,3.0,W 
1469,2021-02-09,24.7,28.9,26.1,95.0,23.65,3.4,6.0,275.0,2.5,
1470,2021-02-10,25.6,30.2,27.0,94.0,6.2,6.8,6.0,270.0,2.0,C 
1471,2021-02-11,24.8,31.2,27.3,90.0,4.0,1.6,6.0,350.0,2.0,C 
1472,2021-02-12,25.0,30.8,27.5,91.0,20.6,5.2,5.0,320.0,2.0,C 
1473,2021-02-13,24.8,31.0,27.3,92.0,10.2,5.9,7.0,290.0,3.0,W 
1474,2021-02-14,25.8,29.6,27.2,91.0,0.0,4.2,6.0,330.0,2.0,W 
1475,2021-02-15,24.2,29.6,27.0,92.0,16.4,1.8,5.0,300.0,1.0,C 
1476,2021-02-16,24.6,29.2,27.4,88.0,5.5,6.0,5.0,300.0,2.0,C 
1477,2021-02-17,24.4,29.2,26.7,93.0,5.2,4.0,3.0,300.0,1.0,C 
1478,2021-02-18,24.4,29.8,26.8,92.0,0.0,4.6,9.0,320.0,4.0,W 
1479,2021-02-19,24.0,27.4,25.0,94.0,4.2,5.0,6.0,280.0,3.0,W 
1480,2021-02-20,24.2,29.8,25.8,92.0,18.9,0.0,8.0,270.0,2.0,W 
1481,2021-02-21,24.6,31.6,27.4,89.0,1.4,2.6,6.0,270.0,3.0,W 
1482,2021-02-22,25.6,30.8,27.4,90.0,1.0,6.0,5.0,280.0,2.0,C 
1483,2021-02-23,23.8,31.2,26.0,91.0,0.8,3.3,5.0,350.0,2.0,C 
1484,2021-02-24,24.8,30.2,26.7,91.0,66.5,4.1,5.0,270.0,2.0,C 
1485,2021-02-25,20.8,28.2,25.2,95.0,62.9,1.2,5.0,260.0,2.0,W 
1486,2021-02-26,23.2,30.6,26.4,92.0,54.4,0.0,7.0,290.0,2.0,W 
1487,2021-02-27,23.4,31.0,28.0,88.0,0.2,6.6,4.0,270.0,1.0,C 
1488,2021-02-28,24.8,29.4,27.0,90.0,1.0,7.4,3.0,360.0,1.0,C 
1489,2021-03-01,24.8,30.8,27.5,90.0,0.3,1.6,3.0,360.0,1.0,C 
1490,2021-03-02,24.9,30.9,27.4,91.5,0.15,2.65,4.0,350.0,1.5,
1491,2021-03-03,25.0,31.0,27.3,93.0,0.0,3.7,5.0,340.0,2.0,C 
1492,2021-03-04,25.0,31.2,26.8,92.0,0.0,6.8,6.0,360.0,2.0,C 
1493,2021-03-05,24.8,31.2,27.1,93.0,4.5,3.2,5.0,270.0,2.0,C 
1494,2021-03-06,25.6,30.8,27.9,89.0,0.0,6.3,5.0,310.0,2.0,C 
1495,2021-03-07,25.4,30.6,26.9,91.0,0.0,7.7,6.0,280.0,2.0,C 
1496,2021-03-08,24.2,30.2,27.2,91.0,13.4,5.1,5.0,330.0,2.0,C 
1497,2021-03-09,24.2,30.3,27.1,90.0,8.4,3.9,7.0,290.0,2.0,C 
1498,2021-03-10,24.2,29.4,26.8,93.0,2.3,5.1,4.0,270.0,2.0,W 
1499,2021-03-11,25.0,30.8,27.6,91.0,0.0,1.9,6.0,270.0,2.0,W 
1500,2021-03-12,25.4,31.0,27.5,91.0,0.0,8.9,4.0,320.0,2.0,C 
1501,2021-03-13,25.0,30.8,26.2,96.0,1.7,6.5,3.0,340.0,1.0,C 
1502,2021-03-14,24.2,30.8,26.8,92.0,20.0,1.8,5.0,340.0,2.0,C 
1503,2021-03-15,25.0,29.6,27.2,92.0,4.0,8.2,3.0,270.0,1.0,C 
1504,2021-03-16,24.0,30.2,27.9,92.0,3.0,5.8,6.0,270.0,2.0,C 
1505,2021-03-17,23.6,31.6,27.8,86.0,0.3,4.3,5.0,340.0,2.0,C 
1506,2021-03-18,25.4,31.6,28.2,85.0,1.05,8.8,4.0,360.0,2.0,N 
1507,2021-03-19,26.0,31.4,28.0,85.0,1.8,8.4,4.0,320.0,2.0,C 
1508,2021-03-20,25.2,31.2,27.7,84.0,0.0,6.9,4.0,360.0,2.0,C 
1509,2021-03-21,26.0,31.2,28.1,84.0,0.0,8.5,5.0,20.0,1.0,C 
1510,2021-03-22,25.4,30.6,27.6,86.0,19.3,6.4,5.0,340.0,2.0,C 
1511,2021-03-23,25.2,31.2,27.9,85.0,0.0,6.8,7.0,340.0,2.0,C 
1512,2021-03-24,26.0,30.8,28.4,85.0,0.0,7.1,5.0,360.0,2.0,N 
1513,2021-03-25,25.8,30.4,27.9,86.0,0.0,9.6,5.0,200.0,2.0,C 
1514,2021-03-26,25.8,32.0,28.3,86.0,6.5,7.9,4.0,350.0,1.0,C 
1515,2021-03-27,26.2,31.8,28.4,86.0,0.0,5.6,4.0,350.0,2.0,N 
1516,2021-03-28,25.8,32.0,28.1,86.0,9.25,7.1,6.0,360.0,2.0,C 
1517,2021-03-29,25.4,32.2,28.2,86.0,18.5,7.7,5.0,330.0,2.0,C 
1518,2021-03-30,24.4,30.8,27.1,90.0,13.5,7.0,4.0,330.0,1.0,C 
1519,2021-03-31,25.0,31.6,28.0,85.0,4.2,4.2,4.0,340.0,2.0,C 
1520,2021-04-01,26.4,31.4,28.3,87.0,20.0,8.0,8.0,360.0,2.0,C 
1521,2021-04-02,26.0,31.4,28.6,86.0,0.0,6.0,4.0,320.0,1.0,C 
1522,2021-04-03,25.6,31.6,28.3,83.0,0.0,5.8,8.0,280.0,4.0,W 
1523,2021-04-04,25.8,31.2,28.5,83.0,0.0,6.9,5.0,340.0,2.0,C 
1524,2021-04-05,26.6,30.8,29.1,78.0,0.0,8.7,5.0,280.0,3.0,NW
1525,2021-04-06,25.2,31.6,28.7,84.0,3.0,3.3,7.0,300.0,3.0,W 
1526,2021-04-07,23.4,30.0,27.1,88.0,8.0,5.0,4.0,280.0,1.0,C 
1527,2021-04-08,25.6,31.2,27.1,89.0,0.5,0.5,8.0,330.0,4.0,W 
1528,2021-04-09,24.4,31.8,28.1,84.0,8.5,8.2,7.0,260.0,3.0,W 
1529,2021-04-10,25.6,31.2,28.2,84.0,0.0,8.6,4.0,320.0,1.0,C 
1530,2021-04-11,26.0,32.6,28.7,81.0,0.0,7.0,4.0,330.0,2.0,C 
1531,2021-04-12,24.6,31.8,27.5,90.0,17.0,6.2,4.0,360.0,1.0,C 
1532,2021-04-13,25.4,30.8,27.8,86.0,3.4,6.2,5.0,340.0,2.0,C 
1533,2021-04-14,25.4,30.8,27.6,84.0,0.0,8.7,4.0,170.0,1.0,C 
1534,2021-04-15,25.8,32.2,28.5,81.0,4.7,6.0,6.0,20.0,1.0,C 
1535,2021-04-16,26.2,32.0,28.7,79.0,0.0,7.5,5.0,340.0,2.0,C 
1536,2021-04-17,25.7,31.7,28.45,80.0,1.0,8.1,4.0,345.0,1.5,
1537,2021-04-18,25.2,31.4,28.2,81.0,2.0,8.7,3.0,350.0,1.0,C 
1538,2021-04-19,24.8,32.6,28.3,84.0,15.3,9.5,3.0,270.0,1.0,C 
1539,2021-04-20,25.4,32.6,28.1,82.0,12.6,8.1,4.0,340.0,2.0,C 
1540,2021-04-21,23.6,34.4,28.0,74.0,0.0,9.9,6.0,110.0,2.0,E 
1541,2021-04-22,24.8,33.6,28.3,74.0,0.0,10.0,6.0,350.0,2.0,C 
1542,2021-04-23,25.4,31.8,28.3,80.0,0.0,10.3,5.0,340.0,2.0,C 
1543,2021-04-24,25.2,33.4,28.4,78.0,0.0,9.4,5.0,100.0,2.0,C 
1544,2021-04-25,24.8,32.6,28.2,82.0,30.4,5.1,4.0,60.0,2.0,C 
1545,2021-04-26,26.4,33.4,29.8,75.0,0.0,5.7,7.0,80.0,2.0,C 
1546,2021-04-27,26.8,33.8,29.4,79.0,0.0,10.1,5.0,110.0,3.0,E 
1547,2021-04-28,26.2,30.2,28.0,86.0,6.3,7.9,3.0,60.0,1.0,C 
1548,2021-04-29,25.2,32.4,28.0,82.0,0.0,0.2,4.0,360.0,2.0,C 
1549,2021-04-30,24.4,33.2,28.8,80.0,0.0,9.9,5.0,350.0,2.0,C 
1550,2021-05-01,25.7,33.7,29.35,80.0,0.0,9.45,5.0,235.0,2.0,
1551,2021-05-02,27.0,34.2,29.9,80.0,0.0,9.0,5.0,120.0,2.0,C 
1552,2021-05-03,27.0,33.4,29.9,76.0,0.0,9.6,5.0,140.0,2.0,C 
1553,2021-05-04,26.4,34.2,29.7,76.0,0.0,8.6,4.0,120.0,2.0,C 
1554,2021-05-05,26.6,32.6,28.7,82.0,1.5,9.3,6.0,140.0,2.0,C 
1555,2021-05-06,25.4,33.2,28.4,82.0,29.0,4.6,4.0,100.0,2.0,C 
1556,2021-05-07,26.2,31.6,28.2,86.0,0.5,8.0,4.0,320.0,1.0,C 
1557,2021-05-08,25.8,31.8,27.9,86.0,0.0,5.9,5.0,110.0,1.0,C 
1558,2021-05-09,24.2,33.4,28.6,75.0,0.3,1.0,6.0,45.0,2.0,C 
1559,2021-05-10,24.4,33.6,29.4,73.0,0.0,10.6,6.0,60.0,3.0,E 
1560,2021-05-11,26.8,34.4,30.8,73.0,0.0,10.5,5.0,110.0,3.0,E 
1561,2021-05-12,26.6,34.0,30.1,75.0,3.9,10.4,6.0,80.0,3.0,SE
1562,2021-05-13,25.6,33.6,29.2,77.0,0.0,8.5,5.0,130.0,2.0,C 
1563,2021-05-14,25.6,33.6,30.1,75.0,0.0,5.9,7.0,70.0,2.0,E 
1564,2021-05-15,26.6,33.4,29.0,81.0,0.0,9.3,5.0,10.0,2.0,C 
1565,2021-05-16,26.0,33.6,29.6,78.0,0.4,7.5,6.0,40.0,2.0,C 
1566,2021-05-17,25.6,33.6,29.0,80.0,0.0,9.2,5.0,200.0,2.0,E 
1567,2021-05-18,25.4,32.2,28.2,84.0,79.3,8.6,3.0,360.0,0.0,C 
1568,2021-05-19,25.6,32.2,28.2,84.0,0.0,5.0,6.0,90.0,1.0,C 
1569,2021-05-20,26.0,32.8,27.5,88.0,1.0,1.6,8.0,180.0,2.0,C 
1570,2021-05-21,23.4,33.4,28.6,84.0,41.0,6.6,4.0,90.0,1.0,C 
1571,2021-05-22,26.6,33.6,28.8,80.0,0.0,8.9,4.0,300.0,2.0,C 
1572,2021-05-23,25.6,34.4,28.2,85.0,0.0,6.3,4.0,360.0,1.0,C 
1573,2021-05-24,23.4,33.4,28.8,82.0,0.0,6.8,5.0,80.0,2.0,E 
1574,2021-05-25,21.8,32.2,28.0,80.0,0.0,7.1,3.0,20.0,1.0,C 
1575,2021-05-26,25.2,32.6,29.2,78.0,0.0,3.5,6.0,120.0,3.0,C 
1576,2021-05-27,25.6,32.6,29.8,72.0,0.0,9.3,6.0,110.0,2.0,C 
1577,2021-05-28,26.4,32.6,29.7,74.0,0.0,10.4,5.0,150.0,2.0,SE
1578,2021-05-29,25.6,32.7,28.85,80.0,24.0,8.6,5.5,235.0,1.5,
1579,2021-05-30,24.8,32.8,28.0,86.0,48.0,6.8,6.0,320.0,1.0,C 
1580,2021-05-31,26.8,33.0,29.2,76.0,24.0,8.0,4.0,270.0,1.0,C 
1581,2021-06-01,26.0,32.2,28.5,80.0,0.0,8.6,6.0,340.0,2.0,C 
1582,2021-06-02,26.6,32.6,28.8,81.0,0.5,8.7,6.0,100.0,2.0,C 
1583,2021-06-03,27.6,33.0,29.7,77.0,0.0,6.9,5.0,130.0,2.0,C 
1584,2021-06-04,27.4,34.0,30.1,73.0,0.0,8.3,6.0,130.0,2.0,C 
1585,2021-06-05,27.0,33.6,29.8,73.0,0.0,9.6,5.0,110.0,2.0,C 
1586,2021-06-06,26.5,32.8,29.2,75.0,0.1,9.35,4.5,220.0,2.0,
1587,2021-06-07,26.0,32.0,28.6,77.0,0.2,9.1,4.0,330.0,2.0,C 
1588,2021-06-08,26.0,32.6,28.7,75.0,0.0,0.0,4.0,350.0,1.0,C 
1589,2021-06-09,25.4,32.8,28.4,78.0,0.0,9.5,6.0,40.0,2.0,C 
1590,2021-06-10,25.4,33.2,29.1,77.0,3.6,7.0,5.0,40.0,2.0,E 
1591,2021-06-11,25.4,33.2,28.4,79.0,13.5,8.5,5.0,45.0,2.0,C 
1592,2021-06-12,26.0,32.8,28.6,76.0,0.0,9.2,6.0,90.0,2.0,E 
1593,2021-06-13,26.8,33.0,29.8,68.0,0.0,8.8,6.0,130.0,3.0,E 
1594,2021-06-14,26.0,32.2,28.4,73.0,0.0,10.0,5.0,120.0,2.0,SE
1595,2021-06-15,26.6,32.4,28.5,78.0,0.0,3.1,5.0,350.0,2.0,C 
1596,2021-06-16,25.93333333333333,32.46666666666667,28.33333333333333,77.66666666666667,0.125,2.633333333333333,5.0,353.3333333333333,2.0,
1597,2021-06-17,25.26666666666667,32.53333333333333,28.16666666666667,77.33333333333333,0.25,2.166666666666667,5.0,356.6666666666667,2.0,
1598,2021-06-18,24.6,32.6,28.0,77.0,0.375,1.7,5.0,360.0,2.0,C 
1599,2021-06-19,24.4,32.8,26.5,88.0,0.5,8.4,4.0,20.0,1.0,C 
1600,2021-06-20,24.0,32.2,27.0,84.0,13.3,1.3,4.0,350.0,2.0,C 
1601,2021-06-21,23.8,31.4,26.7,84.0,26.9,7.3,5.0,60.0,1.0,C 
1602,2021-06-22,24.2,32.6,27.9,79.0,1.1,6.9,5.0,70.0,2.0,C 
1603,2021-06-23,25.0,32.2,27.5,82.0,9.0,7.6,6.0,120.0,2.0,E 
1604,2021-06-24,25.2,29.4,26.2,87.0,5.0,6.2,3.0,290.0,1.0,C 
1605,2021-06-25,24.0,32.2,27.8,79.0,42.5,1.0,4.0,120.0,2.0,C 
1606,2021-06-26,26.4,33.2,28.9,78.0,0.0,7.4,4.0,130.0,2.0,C 
1607,2021-06-27,25.6,33.2,28.9,82.0,0.0,6.9,4.0,120.0,2.0,C 
1608,2021-06-28,25.6,31.2,27.0,84.0,0.3,10.3,6.0,90.0,2.0,C 
1609,2021-06-29,24.0,33.0,28.0,76.0,18.0,1.8,6.0,60.0,2.0,C 
1610,2021-06-30,25.2,32.8,28.6,76.0,0.0,8.6,4.0,80.0,2.0,C 
1611,2021-07-01,25.4,32.6,28.6,75.0,0.0,7.3,6.0,100.0,2.0,C 
1612,2021-07-02,24.4,32.0,27.9,75.0,0.0,7.1,3.0,120.0,2.0,C 
1613,2021-07-03,25.0,32.8,28.1,70.0,0.0,8.5,5.0,360.0,2.0,C 
1614,2021-07-04,24.2,34.0,28.6,72.0,0.0,7.2,4.0,50.0,1.0,C 
1615,2021-07-05,25.0,34.0,28.6,70.0,0.0,8.6,5.0,140.0,2.0,SE
1616,2021-07-06,22.6,33.4,28.6,54.0,0.0,9.6,6.0,120.0,3.0,SE
1617,2021-07-07,22.4,33.4,27.8,63.0,0.0,10.5,5.0,360.0,2.0,C 
1618,2021-07-08,23.6,33.6,27.8,74.0,0.0,10.4,6.0,350.0,2.0,C 
1619,2021-07-09,25.4,33.4,28.7,76.0,0.0,9.1,4.0,150.0,2.0,SE
1620,2021-07-10,26.6,33.6,29.6,72.0,0.0,6.4,5.0,90.0,3.0,E 
1621,2021-07-11,27.4,33.4,29.8,69.0,0.0,9.0,7.0,80.0,4.0,E 
1622,2021-07-12,24.4,33.0,28.3,70.0,0.0,9.6,7.0,110.0,3.0,E 
1623,2021-07-13,22.6,34.6,27.9,63.0,0.0,9.0,5.0,110.0,2.0,C 
1624,2021-07-14,25.0,32.6,28.5,66.0,0.0,10.0,5.0,100.0,1.0,C 
1625,2021-07-15,24.4,33.0,28.5,65.0,0.0,3.9,5.0,150.0,2.0,C 
1626,2021-07-16,23.2,32.0,27.0,69.0,0.0,10.0,5.0,100.0,2.0,C 
1627,2021-07-17,22.3,32.8,27.1,74.0,0.0,5.4,4.0,100.0,1.0,C 
1628,2021-07-18,25.0,34.6,28.3,77.0,0.0,7.7,6.0,110.0,2.0,E 
1629,2021-07-19,25.0,33.6,28.6,78.0,9.2,9.2,8.0,340.0,2.0,C 
1630,2021-07-20,27.0,34.4,29.7,72.0,0.0,10.2,8.0,110.0,3.0,C 
1631,2021-07-21,26.6,33.4,28.8,70.0,0.0,10.8,4.0,270.0,2.0,C 
1632,2021-07-22,26.2,32.6,28.7,77.0,0.0,9.1,4.0,160.0,2.0,C 
1633,2021-07-23,25.2,33.5,28.45,77.0,2.65,7.8,5.0,255.0,2.0,
1634,2021-07-24,24.2,34.4,28.2,77.0,5.3,6.5,6.0,350.0,2.0,C 
1635,2021-07-25,22.8,34.6,29.4,58.0,0.0,10.0,6.0,120.0,2.0,C 
1636,2021-07-26,22.6,33.2,27.6,67.0,0.0,10.7,5.0,100.0,2.0,C 
1637,2021-07-27,20.8,33.6,27.6,62.0,0.0,10.7,5.0,90.0,2.0,C 
1638,2021-07-28,20.4,34.2,27.7,62.0,0.0,10.6,5.0,110.0,1.0,C 
1639,2021-07-29,22.0,33.8,27.85,68.0,0.0,10.5,4.5,230.0,1.5,
1640,2021-07-30,23.6,33.4,28.0,74.0,0.0,10.4,4.0,350.0,2.0,C 
1641,2021-07-31,24.0,32.4,27.9,78.0,0.0,10.4,5.0,360.0,2.0,C 
1642,2021-08-01,24.0,33.8,28.4,77.0,1.0,7.7,4.0,100.0,2.0,C 
1643,2021-08-02,24.6,32.8,27.9,80.0,0.0,8.1,4.0,340.0,2.0,C 
1644,2021-08-03,24.4,32.8,27.9,82.0,6.3,8.4,3.0,310.0,1.0,C 
1645,2021-08-04,25.0,34.2,28.6,76.0,0.0,6.8,6.0,110.0,2.0,E 
1646,2021-08-05,25.8,33.8,29.1,71.0,0.0,8.2,6.0,80.0,2.0,E 
1647,2021-08-06,25.8,33.6,29.0,66.0,0.0,10.4,4.0,350.0,2.0,C 
1648,2021-08-07,24.6,33.4,29.5,72.0,0.0,10.0,5.0,80.0,2.0,E 
1649,2021-08-08,26.4,33.6,29.4,74.0,0.0,9.3,7.0,90.0,4.0,E 
1650,2021-08-09,26.8,34.8,29.3,76.0,0.0,9.4,6.0,130.0,3.0,E 
1651,2021-08-10,26.0,34.0,29.2,73.0,0.0,9.7,4.0,100.0,2.0,C 
1652,2021-08-11,25.2,34.2,29.0,63.0,0.0,9.3,5.0,120.0,2.0,C 
1653,2021-08-12,23.6,34.8,27.5,75.0,0.0,10.6,4.0,270.0,2.0,C 
1654,2021-08-13,24.8,33.0,28.4,76.0,0.0,6.5,4.0,10.0,2.0,W 
1655,2021-08-14,23.8,33.6,28.0,80.0,21.8,9.0,6.0,100.0,2.0,E 
1656,2021-08-15,25.0,33.8,29.0,73.0,0.4,8.7,6.0,130.0,3.0,C 
1657,2021-08-16,25.2,34.2,28.5,77.0,0.0,10.6,7.0,90.0,3.0,E 
1658,2021-08-17,25.4,34.4,29.1,70.0,0.0,9.9,4.0,120.0,2.0,C 
1659,2021-08-18,25.2,33.2,28.0,75.0,0.0,10.1,4.0,350.0,1.0,C 
1660,2021-08-19,25.8,31.8,27.6,83.0,0.0,10.8,5.0,360.0,1.0,C 
1661,2021-08-20,24.0,33.6,28.4,73.0,15.4,5.3,5.0,110.0,2.0,E 
1662,2021-08-21,25.6,33.4,28.7,72.0,0.0,8.7,4.0,320.0,2.0,C 
1663,2021-08-22,23.8,32.8,27.4,82.0,0.4,6.4,5.0,320.0,2.0,NW
1664,2021-08-23,24.6,34.6,28.7,78.0,0.0,9.8,6.0,110.0,2.0,C 
1665,2021-08-24,24.8,33.8,28.9,70.0,0.0,10.0,6.0,130.0,2.0,C 
1666,2021-08-25,22.8,34.0,28.4,72.0,0.0,10.0,4.0,80.0,2.0,C 
1667,2021-08-26,23.2,34.2,28.2,74.0,0.0,8.8,4.0,330.0,2.0,C 
1668,2021-08-27,23.4,34.2,28.2,70.0,0.0,9.6,6.0,340.0,2.0,C 
1669,2021-08-28,24.2,34.4,28.6,73.0,0.0,9.8,8.0,170.0,2.0,C 
1670,2021-08-29,25.2,35.0,29.3,76.0,17.2,9.5,6.0,110.0,3.0,E 
1671,2021-08-30,25.0,34.4,28.8,77.0,0.0,9.0,6.0,340.0,2.0,C 
1672,2021-08-31,25.6,34.8,29.6,73.0,0.0,6.8,5.0,45.0,2.0,E 
1673,2021-09-01,25.2,33.8,28.7,77.0,0.0,8.4,4.0,340.0,2.0,N 
1674,2021-09-02,25.0,35.0,29.2,69.0,0.0,10.5,7.0,130.0,3.0,C 
1675,2021-09-03,19.0,33.4,28.7,71.0,0.0,8.8,3.0,130.0,1.0,C 
1676,2021-09-04,24.0,33.0,28.6,71.0,0.0,7.0,6.0,340.0,2.0,C 
1677,2021-09-05,25.6,32.4,28.4,78.0,0.0,9.6,4.0,10.0,1.0,C 
1678,2021-09-06,26.0,33.8,29.2,75.0,0.0,0.5,8.0,360.0,3.0,N 
1679,2021-09-07,27.2,34.0,29.7,74.0,0.0,9.6,5.0,50.0,3.0,W 
1680,2021-09-08,24.6,35.2,28.6,82.0,13.7,9.7,8.0,130.0,2.0,C 
1681,2021-09-09,23.0,33.8,28.1,70.0,2.8,8.5,5.0,280.0,2.0,W 
1682,2021-09-10,23.0,34.0,28.7,80.0,0.0,9.5,6.0,360.0,2.0,C 
1683,2021-09-11,26.0,31.6,27.8,84.0,0.0,9.3,6.0,340.0,2.0,N 
1684,2021-09-12,25.2,33.2,28.6,79.0,8.8,3.7,5.0,50.0,3.0,SE
1685,2021-09-13,26.2,33.0,29.9,74.0,0.2,6.4,8.0,110.0,3.0,E 
1686,2021-09-14,27.6,32.2,27.8,82.0,0.0,8.1,5.0,110.0,2.0,C 
1687,2021-09-15,24.0,33.6,28.1,78.0,14.8,3.2,7.0,70.0,2.0,C 
1688,2021-09-16,25.2,32.8,28.4,78.0,0.0,9.8,4.0,340.0,2.0,C 
1689,2021-09-17,24.0,35.2,28.3,80.0,10.6,10.3,8.0,90.0,2.0,C 
1690,2021-09-18,24.8,35.6,29.5,69.0,0.0,9.8,6.0,80.0,2.0,C 
1691,2021-09-19,25.2,35.2,29.5,70.0,0.0,10.7,7.0,150.0,3.0,C 
1692,2021-09-20,24.4,33.0,28.7,72.0,0.0,9.8,5.0,300.0,3.0,NW
1693,2021-09-21,24.6,34.2,27.9,78.0,24.4,10.1,4.0,50.0,2.0,C 
1694,2021-09-22,23.2,32.8,28.5,70.0,7.2,6.4,9.0,90.0,3.0,SE
1695,2021-09-23,26.6,34.2,29.8,67.0,0.2,6.2,6.0,130.0,3.0,SE
1696,2021-09-24,26.0,33.6,29.5,71.0,0.3,8.4,4.0,130.0,2.0,C 
1697,2021-09-25,25.1,32.90000000000001,28.45,77.0,34.65,8.9,5.0,100.0,2.0,
1698,2021-09-26,24.2,32.2,27.4,83.0,69.0,9.4,6.0,70.0,2.0,C 
1699,2021-09-27,24.8,33.4,28.4,80.0,10.5,5.8,4.0,90.0,2.0,C 
1700,2021-09-28,25.2,33.8,28.8,81.0,36.0,8.3,3.0,280.0,1.0,C 
1701,2021-09-29,25.0,35.2,29.4,69.0,0.0,9.0,6.0,100.0,2.0,W 
1702,2021-09-30,25.2,35.4,30.1,68.0,0.0,10.1,7.0,120.0,3.0,C 
1703,2021-10-01,26.6,33.8,29.8,73.0,0.0,10.6,5.0,310.0,2.0,W 
1704,2021-10-02,25.2,32.8,29.1,73.0,0.0,7.2,4.0,330.0,2.0,C 
1705,2021-10-03,25.2,32.8,28.8,74.0,0.0,6.8,4.0,340.0,2.0,C 
1706,2021-10-04,25.8,32.6,28.5,74.0,0.0,9.3,5.0,180.0,2.0,C 
1707,2021-10-05,25.2,32.8,28.6,77.0,0.0,6.1,4.0,350.0,2.0,C 
1708,2021-10-06,24.8,32.8,28.8,70.0,0.0,0.0,4.0,330.0,1.0,C 
1709,2021-10-07,24.2,33.6,28.2,73.0,0.0,7.2,5.0,350.0,1.0,C 
